Label,area_0,area_1,area_2,area_3,area_4
Uninfected,13185.5,0,0,0,0
Uninfected,7447.5,0,0,0,0
Uninfected,12355,0,0,0,0
Uninfected,15895.5,0,0,0,0
Uninfected,14176,0,0,0,0
Uninfected,12387.5,0,0,0,0
Uninfected,11775,0,0,0,0
Uninfected,11866,0,0,0,0
Uninfected,12050,0,0,0,0
Uninfected,16377,0,0,0,0
Uninfected,14707.5,0,0,0,0
Uninfected,10345,0,0,0,0
Uninfected,7762,0,0,0,0
Uninfected,0,21,1233.5,13971,0
Uninfected,14807,0,0,0,0
Uninfected,16185,0,0,0,0
Uninfected,12261,0,0,0,0
Uninfected,9287.5,0,0,0,0
Uninfected,12068,0,0,0,0
Uninfected,10577,0,0,0,0
Uninfected,14278,0,0,0,0
Uninfected,11177,0,0,0,0
Uninfected,17188.5,0,0,0,0
Uninfected,9836.5,0,0,0,0
Uninfected,10443.5,0,0,0,0
Uninfected,9144,0,0,0,0
Uninfected,13639,0,0,0,0
Uninfected,11510.5,0,0,0,0
Uninfected,11223,0,0,0,0
Uninfected,5568,0,0,0,0
Uninfected,9635.5,0,0,0,0
Uninfected,9738,0,0,0,0
Uninfected,9862,0,0,0,0
Uninfected,12612,0,0,0,0
Uninfected,11659,0,0,0,0
Uninfected,11495.5,0,0,0,0
Uninfected,13400.5,0,0,0,0
Uninfected,1242,10202.5,0,0,0
Uninfected,11171,0,0,0,0
Uninfected,14591.5,0,0,0,0
Uninfected,16733.5,0,0,0,0
Uninfected,13359.5,0,0,0,0
Uninfected,18646,0,0,0,0
Uninfected,13164,0,0,0,0
Uninfected,10345,0,0,0,0
Uninfected,3297.5,0,0,0,0
Uninfected,13154,0,0,0,0
Uninfected,13086,0,0,0,0
Uninfected,8118.5,0,0,0,0
Uninfected,19,17,14230,0,0
Uninfected,169.5,7,209,14645,0
Uninfected,12338.5,0,0,0,0
Uninfected,14931.5,0,0,0,0
Uninfected,10469,0,0,0,0
Uninfected,12188.5,0,0,0,0
Uninfected,14195,0,0,0,0
Uninfected,46.5,10674.5,0,0,0
Uninfected,12957.5,0,0,0,0
Uninfected,9768,0,0,0,0
Uninfected,11707,0,0,0,0
Uninfected,13950.5,0,0,0,0
Uninfected,14386,0,0,0,0
Uninfected,15032.5,0,0,0,0
Uninfected,65.5,11207,0,0,0
Uninfected,10789,0,0,0,0
Uninfected,8355,0,0,0,0
Uninfected,11711,0,0,0,0
Uninfected,12974,0,0,0,0
Uninfected,12300,0,0,0,0
Uninfected,11157,0,0,0,0
Uninfected,12098,0,0,0,0
Uninfected,11751.5,0,0,0,0
Uninfected,9153,0,0,0,0
Uninfected,10701.5,0,0,0,0
Uninfected,14952,0,0,0,0
Uninfected,12298,0,0,0,0
Uninfected,15186.5,0,0,0,0
Uninfected,15163,0,0,0,0
Uninfected,12592,0,0,0,0
Uninfected,12390,0,0,0,0
Uninfected,10821,0,0,0,0
Uninfected,4536.5,7538,0,0,0
Uninfected,8765,0,0,0,0
Uninfected,17262,0,0,0,0
Uninfected,17227,0,0,0,0
Uninfected,10262,0,0,0,0
Uninfected,10973,0,0,0,0
Uninfected,11,11434.5,0,0,0
Uninfected,0,0,14833.5,0,0
Uninfected,12248.5,0,0,0,0
Uninfected,10539,0,0,0,0
Uninfected,6888,0,0,0,0
Uninfected,12969,0,0,0,0
Uninfected,15765.5,0,0,0,0
Uninfected,14705,0,0,0,0
Uninfected,9352,0,0,0,0
Uninfected,15267,0,0,0,0
Uninfected,10646.5,0,0,0,0
Uninfected,0.5,10,21.5,8.5,24.5
Uninfected,9867.5,0,0,0,0
Uninfected,31.5,12887,0,0,0
Uninfected,13910,0,0,0,0
Uninfected,15574,0,0,0,0
Uninfected,10677,0,0,0,0
Uninfected,14101,0,0,0,0
Uninfected,13892,0,0,0,0
Uninfected,9.5,28.5,2,2,1795
Uninfected,10306,0,0,0,0
Uninfected,11901.5,0,0,0,0
Uninfected,14741,0,0,0,0
Uninfected,12903,0,0,0,0
Uninfected,11201,0,0,0,0
Uninfected,12766,0,0,0,0
Uninfected,12611,0,0,0,0
Uninfected,12426,0,0,0,0
Uninfected,14910.5,0,0,0,0
Uninfected,11786,0,0,0,0
Uninfected,12921.5,0,0,0,0
Uninfected,12598.5,0,0,0,0
Uninfected,12120,0,0,0,0
Uninfected,9512,0,0,0,0
Uninfected,6731.5,0,0,0,0
Uninfected,12217,0,0,0,0
Uninfected,16085.5,0,0,0,0
Uninfected,17472.5,0,0,0,0
Uninfected,13544.5,0,0,0,0
Uninfected,11697.5,0,0,0,0
Uninfected,12625.5,0,0,0,0
Uninfected,8397,0,0,0,0
Uninfected,13848,0,0,0,0
Uninfected,22057,0,0,0,0
Uninfected,16067.5,0,0,0,0
Uninfected,12361.5,0,0,0,0
Uninfected,5.5,50.5,23.5,8670.5,0
Uninfected,14224,0,0,0,0
Uninfected,15981.5,0,0,0,0
Uninfected,13667,0,0,0,0
Uninfected,10774,0,0,0,0
Uninfected,17019.5,0,0,0,0
Uninfected,13453.5,0,0,0,0
Uninfected,18238,0,0,0,0
Uninfected,6698.5,0,0,0,0
Uninfected,13221.5,0,0,0,0
Uninfected,15399.5,0,0,0,0
Uninfected,13988,0,0,0,0
Uninfected,10991.5,0,0,0,0
Uninfected,12140.5,0,0,0,0
Uninfected,12912,0,0,0,0
Uninfected,12073.5,0,0,0,0
Uninfected,9296,0,0,0,0
Uninfected,10508,0,0,0,0
Uninfected,10759.5,0,0,0,0
Uninfected,11598.5,0,0,0,0
Uninfected,11475,0,0,0,0
Uninfected,7448,0,0,0,0
Uninfected,10041.5,0,0,0,0
Uninfected,14100,0,0,0,0
Uninfected,3047.5,0,0,0,0
Uninfected,10391,0,0,0,0
Uninfected,10760,0,0,0,0
Uninfected,14420,0,0,0,0
Uninfected,15773.5,0,0,0,0
Uninfected,14703,0,0,0,0
Uninfected,13033.5,0,0,0,0
Uninfected,14430.5,0,0,0,0
Uninfected,16594.5,0,0,0,0
Uninfected,10603,0,0,0,0
Uninfected,4463,0,0,0,0
Uninfected,19,1472.5,89,5.5,234
Uninfected,8848,0,0,0,0
Uninfected,10516,0,0,0,0
Uninfected,13638,0,0,0,0
Uninfected,13636,0,0,0,0
Uninfected,12260.5,0,0,0,0
Uninfected,9854,0,0,0,0
Uninfected,16180,0,0,0,0
Uninfected,16081,0,0,0,0
Uninfected,12411.5,0,0,0,0
Uninfected,11755.5,0,0,0,0
Uninfected,9403,0,0,0,0
Uninfected,12717,0,0,0,0
Uninfected,16618,0,0,0,0
Uninfected,12481,0,0,0,0
Uninfected,14011.5,0,0,0,0
Uninfected,13748,0,0,0,0
Uninfected,15076.5,0,0,0,0
Uninfected,8619.5,0,0,0,0
Uninfected,12023,0,0,0,0
Uninfected,11564,0,0,0,0
Uninfected,11062,0,0,0,0
Uninfected,10629.5,0,0,0,0
Uninfected,12202,0,0,0,0
Uninfected,15003.5,0,0,0,0
Uninfected,9481.5,0,0,0,0
Uninfected,12408.5,0,0,0,0
Uninfected,18767.5,0,0,0,0
Uninfected,12448,0,0,0,0
Uninfected,12183.5,0,0,0,0
Uninfected,15946,0,0,0,0
Uninfected,4903,10799,0,0,0
Uninfected,10998.5,0,0,0,0
Uninfected,11471,0,0,0,0
Uninfected,11156.5,0,0,0,0
Uninfected,11094.5,0,0,0,0
Uninfected,8954,0,0,0,0
Uninfected,10671,0,0,0,0
Uninfected,10649.5,0,0,0,0
Uninfected,21,6877,12660,0,0
Uninfected,15425,0,0,0,0
Uninfected,11869,0,0,0,0
Uninfected,9192.5,0,0,0,0
Uninfected,11469.5,0,0,0,0
Uninfected,20,21430,0,0,0
Uninfected,13485.5,0,0,0,0
Uninfected,41.5,9719.5,0,0,0
Uninfected,11581,0,0,0,0
Uninfected,19036.5,0,0,0,0
Uninfected,10074.5,0,0,0,0
Uninfected,14335.5,0,0,0,0
Uninfected,2391,8861,10883.5,0,0
Uninfected,4605.5,0,0,0,0
Uninfected,3937,0,0,0,0
Uninfected,16201,0,0,0,0
Uninfected,15210,0,0,0,0
Uninfected,14885.5,0,0,0,0
Uninfected,75.5,15142,0,0,0
Uninfected,14201.5,0,0,0,0
Uninfected,12671,0,0,0,0
Uninfected,11577.5,0,0,0,0
Uninfected,7644,0,0,0,0
Uninfected,15076,0,0,0,0
Uninfected,12771,0,0,0,0
Uninfected,11695,0,0,0,0
Uninfected,15206,0,0,0,0
Uninfected,12234,0,0,0,0
Uninfected,8051.5,0,0,0,0
Uninfected,11476,0,0,0,0
Uninfected,18.5,4,11,117,67
Uninfected,12334,0,0,0,0
Uninfected,10163,0,0,0,0
Uninfected,12738,0,0,0,0
Uninfected,9858,0,0,0,0
Uninfected,13098.5,0,0,0,0
Uninfected,13350.5,0,0,0,0
Uninfected,9741,0,0,0,0
Uninfected,15233,0,0,0,0
Uninfected,14250,0,0,0,0
Uninfected,11299.5,0,0,0,0
Uninfected,12429,0,0,0,0
Uninfected,11173,0,0,0,0
Uninfected,0,5.5,21.5,18.5,4986.5
Uninfected,11517,0,0,0,0
Uninfected,6837.5,0,0,0,0
Uninfected,10828.5,0,0,0,0
Uninfected,16845,0,0,0,0
Uninfected,11335.5,0,0,0,0
Uninfected,9.5,6695.5,0,0,0
Uninfected,14,12356.5,0,0,0
Uninfected,12267.5,0,0,0,0
Uninfected,12042.5,0,0,0,0
Uninfected,12751.5,0,0,0,0
Uninfected,10554,0,0,0,0
Uninfected,10,12,2,15.5,13.5
Uninfected,13184,0,0,0,0
Uninfected,8391,0,0,0,0
Uninfected,12072.5,0,0,0,0
Uninfected,12742,0,0,0,0
Uninfected,13263,0,0,0,0
Uninfected,9716,0,0,0,0
Uninfected,13529,0,0,0,0
Uninfected,12994,0,0,0,0
Uninfected,12048.5,0,0,0,0
Uninfected,10349,0,0,0,0
Uninfected,10793,0,0,0,0
Uninfected,10420,0,0,0,0
Uninfected,11953,0,0,0,0
Uninfected,12986.5,0,0,0,0
Uninfected,13574.5,0,0,0,0
Uninfected,13496.5,0,0,0,0
Uninfected,8388,0,0,0,0
Uninfected,7489.5,0,0,0,0
Uninfected,13019.5,0,0,0,0
Uninfected,10997,0,0,0,0
Uninfected,8383.5,0,0,0,0
Uninfected,10793.5,0,0,0,0
Uninfected,10966,0,0,0,0
Uninfected,11280.5,0,0,0,0
Uninfected,10253,0,0,0,0
Uninfected,1.5,10.5,10052.5,0,0
Uninfected,12349,0,0,0,0
Uninfected,11722,0,0,0,0
Uninfected,11051,0,0,0,0
Uninfected,10408.5,0,0,0,0
Uninfected,13290.5,0,0,0,0
Uninfected,65.5,19890,0,0,0
Uninfected,12499,0,0,0,0
Uninfected,14004.5,0,0,0,0
Uninfected,8.5,15726.5,0,0,0
Uninfected,11413.5,0,0,0,0
Uninfected,14077.5,0,0,0,0
Uninfected,9407.5,0,0,0,0
Uninfected,9876,0,0,0,0
Uninfected,12195,0,0,0,0
Uninfected,14565.5,0,0,0,0
Uninfected,25,7727,0,0,0
Uninfected,14401.5,0,0,0,0
Uninfected,13575.5,0,0,0,0
Uninfected,12357,0,0,0,0
Uninfected,12609,0,0,0,0
Uninfected,12589.5,0,0,0,0
Uninfected,11818.5,0,0,0,0
Uninfected,10999.5,0,0,0,0
Uninfected,24.5,13002.5,0,0,0
Uninfected,14927,0,0,0,0
Uninfected,12300.5,0,0,0,0
Uninfected,4,7870,0,0,0
Uninfected,10058,0,0,0,0
Uninfected,14571.5,0,0,0,0
Uninfected,11553,0,0,0,0
Uninfected,18941,0,0,0,0
Uninfected,14128,0,0,0,0
Uninfected,14516,0,0,0,0
Uninfected,10468,0,0,0,0
Uninfected,13973.5,0,0,0,0
Uninfected,7,13110.5,0,0,0
Uninfected,4,101.5,46.5,50,15035.5
Uninfected,10293.5,0,0,0,0
Uninfected,11198.5,0,0,0,0
Uninfected,12485,0,0,0,0
Uninfected,10333,0,0,0,0
Uninfected,6106.5,0,0,0,0
Uninfected,10691,0,0,0,0
Uninfected,10400,0,0,0,0
Uninfected,5.5,16,5.5,11790.5,0
Uninfected,14050,0,0,0,0
Uninfected,12119,0,0,0,0
Uninfected,8118,0,0,0,0
Uninfected,14188,0,0,0,0
Uninfected,16627.5,0,0,0,0
Uninfected,12573,0,0,0,0
Uninfected,13798.5,0,0,0,0
Uninfected,14073,0,0,0,0
Uninfected,16.5,7,5.5,10,1644.5
Uninfected,10281,0,0,0,0
Uninfected,11264.5,0,0,0,0
Uninfected,11801.5,0,0,0,0
Uninfected,12542,0,0,0,0
Uninfected,9551.5,0,0,0,0
Uninfected,8591.5,0,0,0,0
Uninfected,12387,0,0,0,0
Uninfected,14931.5,0,0,0,0
Uninfected,11713,0,0,0,0
Uninfected,9806,0,0,0,0
Uninfected,728.5,10,56.5,20,2
Uninfected,15224.5,0,0,0,0
Uninfected,12820,0,0,0,0
Uninfected,8797,0,0,0,0
Uninfected,12990,0,0,0,0
Uninfected,8697.5,0,0,0,0
Uninfected,11664,0,0,0,0
Uninfected,10571.5,0,0,0,0
Uninfected,11570,0,0,0,0
Uninfected,10957.5,0,0,0,0
Uninfected,14807,0,0,0,0
Uninfected,11726,0,0,0,0
Uninfected,11304,0,0,0,0
Uninfected,12955,0,0,0,0
Uninfected,11368.5,0,0,0,0
Uninfected,9703,0,0,0,0
Uninfected,12149,0,0,0,0
Uninfected,11700.5,0,0,0,0
Uninfected,10107.5,0,0,0,0
Uninfected,17021.5,0,0,0,0
Uninfected,9079,0,0,0,0
Uninfected,14501.5,0,0,0,0
Uninfected,12132.5,0,0,0,0
Uninfected,9101,0,0,0,0
Uninfected,12426.5,0,0,0,0
Uninfected,11606,0,0,0,0
Uninfected,5612,0,0,0,0
Uninfected,15081,0,0,0,0
Uninfected,13140.5,0,0,0,0
Uninfected,11761,0,0,0,0
Uninfected,3787.5,0,0,0,0
Uninfected,13341.5,0,0,0,0
Uninfected,14169,0,0,0,0
Uninfected,11180.5,0,0,0,0
Uninfected,11753,0,0,0,0
Uninfected,14209.5,0,0,0,0
Uninfected,11239,0,0,0,0
Uninfected,11125,0,0,0,0
Uninfected,14764,0,0,0,0
Uninfected,11871,0,0,0,0
Uninfected,10318.5,0,0,0,0
Uninfected,12278.5,0,0,0,0
Uninfected,11623.5,0,0,0,0
Uninfected,10728,0,0,0,0
Uninfected,12299.5,0,0,0,0
Uninfected,9604.5,0,0,0,0
Uninfected,11396,0,0,0,0
Uninfected,11317.5,0,0,0,0
Uninfected,14499.5,0,0,0,0
Uninfected,8298,0,0,0,0
Uninfected,179.5,13104,0,0,0
Uninfected,14172,0,0,0,0
Uninfected,10367,0,0,0,0
Uninfected,13901,0,0,0,0
Uninfected,15707,0,0,0,0
Uninfected,11108,0,0,0,0
Uninfected,12667.5,0,0,0,0
Uninfected,13302.5,0,0,0,0
Uninfected,15559.5,0,0,0,0
Uninfected,0,17818,0,0,0
Uninfected,10519,0,0,0,0
Uninfected,13719.5,0,0,0,0
Uninfected,17053.5,0,0,0,0
Uninfected,10237,0,0,0,0
Uninfected,7205.5,0,0,0,0
Uninfected,9727.5,0,0,0,0
Uninfected,5923,0,0,0,0
Uninfected,9169,0,0,0,0
Uninfected,14673,0,0,0,0
Uninfected,9955,0,0,0,0
Uninfected,15946,0,0,0,0
Uninfected,14644,0,0,0,0
Uninfected,12856,0,0,0,0
Uninfected,73,4,2,11025,0
Uninfected,14284.5,0,0,0,0
Uninfected,14949.5,0,0,0,0
Uninfected,15219,0,0,0,0
Uninfected,15807.5,0,0,0,0
Uninfected,11390,0,0,0,0
Uninfected,9167,0,0,0,0
Uninfected,8825,0,0,0,0
Uninfected,14183.5,0,0,0,0
Uninfected,11939.5,0,0,0,0
Uninfected,11598,0,0,0,0
Uninfected,11687.5,0,0,0,0
Uninfected,70,12363,0,0,0
Uninfected,11111.5,0,0,0,0
Uninfected,10876.5,0,0,0,0
Uninfected,10599.5,0,0,0,0
Uninfected,15869,0,0,0,0
Uninfected,12049.5,0,0,0,0
Uninfected,13337,0,0,0,0
Uninfected,17437,0,0,0,0
Uninfected,14813.5,0,0,0,0
Uninfected,12142.5,0,0,0,0
Uninfected,8227,0,0,0,0
Uninfected,15294.5,0,0,0,0
Uninfected,11935,0,0,0,0
Uninfected,15371.5,0,0,0,0
Uninfected,12276,0,0,0,0
Uninfected,9722,0,0,0,0
Uninfected,14210.5,0,0,0,0
Uninfected,13425.5,0,0,0,0
Uninfected,15183,0,0,0,0
Uninfected,9985.5,0,0,0,0
Uninfected,15585,0,0,0,0
Uninfected,13334,0,0,0,0
Uninfected,12979,0,0,0,0
Uninfected,34,13894.5,0,0,0
Uninfected,15367,0,0,0,0
Uninfected,13115,0,0,0,0
Uninfected,12227.5,0,0,0,0
Uninfected,13106.5,0,0,0,0
Uninfected,9784,0,0,0,0
Uninfected,8394,0,0,0,0
Uninfected,2,14568.5,0,0,0
Uninfected,15108,0,0,0,0
Uninfected,12721,0,0,0,0
Uninfected,15436,0,0,0,0
Uninfected,11260,0,0,0,0
Uninfected,12483.5,0,0,0,0
Uninfected,140.5,6426.5,0,0,0
Uninfected,11642,0,0,0,0
Uninfected,10029,0,0,0,0
Uninfected,9465,0,0,0,0
Uninfected,17326,0,0,0,0
Uninfected,15833.5,0,0,0,0
Uninfected,12404,0,0,0,0
Uninfected,11911,0,0,0,0
Uninfected,8194.5,0,0,0,0
Uninfected,15808.5,0,0,0,0
Uninfected,16725.5,0,0,0,0
Uninfected,13931.5,0,0,0,0
Uninfected,11910.5,0,0,0,0
Uninfected,12980,0,0,0,0
Uninfected,10967.5,0,0,0,0
Uninfected,13119.5,0,0,0,0
Uninfected,14094.5,0,0,0,0
Uninfected,11813.5,0,0,0,0
Uninfected,9710,0,0,0,0
Uninfected,11723.5,0,0,0,0
Uninfected,18521,0,0,0,0
Uninfected,10549,0,0,0,0
Uninfected,17263,0,0,0,0
Uninfected,13337.5,0,0,0,0
Uninfected,15363.5,0,0,0,0
Uninfected,15752,0,0,0,0
Uninfected,12380.5,0,0,0,0
Uninfected,11535,0,0,0,0
Uninfected,12294,0,0,0,0
Uninfected,11903.5,0,0,0,0
Uninfected,10797,0,0,0,0
Uninfected,13953.5,0,0,0,0
Uninfected,9213.5,0,0,0,0
Uninfected,9557,0,0,0,0
Uninfected,6686,0,0,0,0
Uninfected,12680,0,0,0,0
Uninfected,148,7.5,17,2,5.5
Uninfected,6106.5,0,0,0,0
Uninfected,16.5,12941,0,0,0
Uninfected,241,148.5,5663,0,0
Uninfected,10323,0,0,0,0
Uninfected,10894,0,0,0,0
Uninfected,11186.5,0,0,0,0
Uninfected,14230,0,0,0,0
Uninfected,11898.5,0,0,0,0
Uninfected,7754.5,0,0,0,0
Uninfected,13848,0,0,0,0
Uninfected,11201,0,0,0,0
Uninfected,13877,0,0,0,0
Uninfected,14444.5,0,0,0,0
Uninfected,9322,0,0,0,0
Uninfected,6516.5,0,0,0,0
Uninfected,4055,10857,12717.5,0,0
Uninfected,15476,0,0,0,0
Uninfected,14419.5,0,0,0,0
Uninfected,13313,0,0,0,0
Uninfected,14111,0,0,0,0
Uninfected,14271,0,0,0,0
Uninfected,0,0,1427,22,29.5
Uninfected,49,8283,0,0,0
Uninfected,9883,0,0,0,0
Uninfected,10842,0,0,0,0
Uninfected,11942,0,0,0,0
Uninfected,0,2,0,4144.5,2
Uninfected,11928.5,0,0,0,0
Uninfected,12675.5,0,0,0,0
Uninfected,14162,0,0,0,0
Uninfected,7052.5,0,0,0,0
Uninfected,9982.5,0,0,0,0
Uninfected,7579.5,0,0,0,0
Uninfected,8288.5,0,0,0,0
Uninfected,10143,0,0,0,0
Uninfected,6494,0,0,0,0
Uninfected,10964.5,0,0,0,0
Uninfected,13603.5,0,0,0,0
Uninfected,5587,0,0,0,0
Uninfected,12611.5,0,0,0,0
Uninfected,11.5,2,22.5,4,2
Uninfected,171.5,8074,0,0,0
Uninfected,15809,0,0,0,0
Uninfected,9216.5,0,0,0,0
Uninfected,11111,0,0,0,0
Uninfected,13666,0,0,0,0
Uninfected,11230.5,0,0,0,0
Uninfected,5530.5,0,0,0,0
Uninfected,13383,0,0,0,0
Uninfected,0.5,158.5,3058.5,1348.5,0
Uninfected,15542.5,0,0,0,0
Uninfected,13323.5,0,0,0,0
Uninfected,13426,0,0,0,0
Uninfected,11885,0,0,0,0
Uninfected,13044.5,0,0,0,0
Uninfected,17,12174,0,0,0
Uninfected,14253.5,0,0,0,0
Uninfected,10695.5,0,0,0,0
Uninfected,11336,0,0,0,0
Uninfected,9384.5,0,0,0,0
Uninfected,11504,0,0,0,0
Uninfected,10378.5,0,0,0,0
Uninfected,8554,0,0,0,0
Uninfected,14128,0,0,0,0
Uninfected,10256,0,0,0,0
Uninfected,12275.5,0,0,0,0
Uninfected,11148.5,0,0,0,0
Uninfected,17077.5,0,0,0,0
Uninfected,18002,0,0,0,0
Uninfected,12882.5,0,0,0,0
Uninfected,2,2,2,53.5,9252
Uninfected,8687.5,0,0,0,0
Uninfected,9,4,7,207.5,16235
Uninfected,14200,0,0,0,0
Uninfected,8568,0,0,0,0
Uninfected,20582,0,0,0,0
Uninfected,14219.5,0,0,0,0
Uninfected,11641.5,0,0,0,0
Uninfected,11309.5,0,0,0,0
Uninfected,11880,0,0,0,0
Uninfected,14400,0,0,0,0
Uninfected,16804,0,0,0,0
Uninfected,12280,0,0,0,0
Uninfected,15052,0,0,0,0
Uninfected,9649,0,0,0,0
Uninfected,8040,0,0,0,0
Uninfected,10914.5,0,0,0,0
Uninfected,10869,0,0,0,0
Uninfected,11220.5,0,0,0,0
Uninfected,12276,0,0,0,0
Uninfected,13014.5,0,0,0,0
Uninfected,10178,0,0,0,0
Uninfected,13121,0,0,0,0
Uninfected,19724,0,0,0,0
Uninfected,10385,0,0,0,0
Uninfected,11789.5,0,0,0,0
Uninfected,8519,0,0,0,0
Uninfected,11208.5,0,0,0,0
Uninfected,10761.5,0,0,0,0
Uninfected,13946.5,0,0,0,0
Uninfected,10694.5,0,0,0,0
Uninfected,16905.5,0,0,0,0
Uninfected,14750.5,0,0,0,0
Uninfected,6909.5,0,0,0,0
Uninfected,11431.5,0,0,0,0
Uninfected,12912.5,0,0,0,0
Uninfected,13665,0,0,0,0
Uninfected,1,14490,0,0,0
Uninfected,13321,0,0,0,0
Uninfected,3.5,23.5,0,1796,2057.5
Uninfected,13787,0,0,0,0
Uninfected,189,47,33,48,148
Uninfected,12996,0,0,0,0
Uninfected,11472,0,0,0,0
Uninfected,15935,0,0,0,0
Uninfected,13491,0,0,0,0
Uninfected,12166,0,0,0,0
Uninfected,7337.5,0,0,0,0
Uninfected,17.5,11592,0,0,0
Uninfected,12958,0,0,0,0
Uninfected,9556.5,0,0,0,0
Uninfected,11017,0,0,0,0
Uninfected,14772,0,0,0,0
Uninfected,13392,0,0,0,0
Uninfected,7514.5,0,0,0,0
Uninfected,15142,0,0,0,0
Uninfected,9328.5,0,0,0,0
Uninfected,13078.5,0,0,0,0
Uninfected,15019,0,0,0,0
Uninfected,14506,0,0,0,0
Uninfected,8103,0,0,0,0
Uninfected,10794.5,0,0,0,0
Uninfected,10080.5,0,0,0,0
Uninfected,10762,0,0,0,0
Uninfected,13398.5,0,0,0,0
Uninfected,57.5,9210,0,0,0
Uninfected,17241.5,0,0,0,0
Uninfected,11785.5,0,0,0,0
Uninfected,12711.5,0,0,0,0
Uninfected,10660.5,0,0,0,0
Uninfected,11207.5,0,0,0,0
Uninfected,4111,0,0,0,0
Uninfected,14043.5,0,0,0,0
Uninfected,35.5,8515.5,0,0,0
Uninfected,13816,0,0,0,0
Uninfected,10075.5,0,0,0,0
Uninfected,10964,0,0,0,0
Uninfected,15465,0,0,0,0
Uninfected,12592,0,0,0,0
Uninfected,10805,0,0,0,0
Uninfected,12739.5,0,0,0,0
Uninfected,19606,0,0,0,0
Uninfected,13365,0,0,0,0
Uninfected,14072.5,0,0,0,0
Uninfected,15025,0,0,0,0
Uninfected,8.5,10832.5,0,0,0
Uninfected,16932,0,0,0,0
Uninfected,11275.5,0,0,0,0
Uninfected,18951.5,0,0,0,0
Uninfected,16651.5,0,0,0,0
Uninfected,11918.5,0,0,0,0
Uninfected,4,26,1,2,2
Uninfected,12823,0,0,0,0
Uninfected,12444.5,0,0,0,0
Uninfected,10710,0,0,0,0
Uninfected,9018.5,0,0,0,0
Uninfected,12587.5,0,0,0,0
Uninfected,14183.5,0,0,0,0
Uninfected,6232,8843.5,0,0,0
Uninfected,15423.5,0,0,0,0
Uninfected,4,9.5,3283.5,0,9085.5
Uninfected,15444.5,0,0,0,0
Uninfected,30264,0,0,0,0
Uninfected,12863,0,0,0,0
Uninfected,9551.5,0,0,0,0
Uninfected,9316.5,0,0,0,0
Uninfected,14321,0,0,0,0
Uninfected,13596,0,0,0,0
Uninfected,11601.5,0,0,0,0
Uninfected,15247,0,0,0,0
Uninfected,11055.5,0,0,0,0
Uninfected,5480,0,0,0,0
Uninfected,8444,0,0,0,0
Uninfected,12719,0,0,0,0
Uninfected,6393,0,0,0,0
Uninfected,14099,0,0,0,0
Uninfected,11743.5,0,0,0,0
Uninfected,6706,0,0,0,0
Uninfected,15732.5,0,0,0,0
Uninfected,26,14798.5,0,0,0
Uninfected,11777.5,0,0,0,0
Uninfected,20,95.5,6590.5,0,0
Uninfected,11676,0,0,0,0
Uninfected,14991.5,0,0,0,0
Uninfected,3434.5,0,0,0,0
Uninfected,12468.5,0,0,0,0
Uninfected,12587,0,0,0,0
Uninfected,10019.5,0,0,0,0
Uninfected,9805,0,0,0,0
Uninfected,13489.5,0,0,0,0
Uninfected,12552,0,0,0,0
Uninfected,11088,0,0,0,0
Uninfected,4,15935.5,0,0,0
Uninfected,12480.5,0,0,0,0
Uninfected,11891.5,0,0,0,0
Uninfected,13646,0,0,0,0
Uninfected,11,11608,0,0,0
Uninfected,15202,0,0,0,0
Uninfected,5226,0,0,0,0
Uninfected,12275,0,0,0,0
Uninfected,11585,0,0,0,0
Uninfected,11429.5,0,0,0,0
Uninfected,15185.5,0,0,0,0
Uninfected,14902.5,0,0,0,0
Uninfected,10304.5,0,0,0,0
Uninfected,10747,0,0,0,0
Uninfected,10468.5,0,0,0,0
Uninfected,12364.5,0,0,0,0
Uninfected,14792,0,0,0,0
Uninfected,12016,0,0,0,0
Uninfected,8827,0,0,0,0
Uninfected,10873,0,0,0,0
Uninfected,7425,0,0,0,0
Uninfected,12345.5,0,0,0,0
Uninfected,13731.5,0,0,0,0
Uninfected,12292.5,0,0,0,0
Uninfected,12100,0,0,0,0
Uninfected,10523,0,0,0,0
Uninfected,9858.5,0,0,0,0
Uninfected,17842,0,0,0,0
Uninfected,10009.5,0,0,0,0
Uninfected,14131.5,0,0,0,0
Uninfected,12237,0,0,0,0
Uninfected,14589,0,0,0,0
Uninfected,14384.5,0,0,0,0
Uninfected,10584,0,0,0,0
Uninfected,12964.5,0,0,0,0
Uninfected,11938.5,0,0,0,0
Uninfected,14125,0,0,0,0
Uninfected,14846,0,0,0,0
Uninfected,12616.5,0,0,0,0
Uninfected,13500.5,0,0,0,0
Uninfected,11929,0,0,0,0
Uninfected,16511,0,0,0,0
Uninfected,11176,0,0,0,0
Uninfected,11183,0,0,0,0
Uninfected,15408.5,0,0,0,0
Uninfected,15368,0,0,0,0
Uninfected,12040.5,0,0,0,0
Uninfected,9556.5,0,0,0,0
Uninfected,12596,0,0,0,0
Uninfected,9733.5,0,0,0,0
Uninfected,12859.5,0,0,0,0
Uninfected,11556.5,0,0,0,0
Uninfected,11819.5,0,0,0,0
Uninfected,8271,0,0,0,0
Uninfected,11929.5,0,0,0,0
Uninfected,9691,0,0,0,0
Uninfected,0,0.5,13203,0,0
Uninfected,11578.5,0,0,0,0
Uninfected,8896.5,0,0,0,0
Uninfected,12311,0,0,0,0
