Title,Location,Company,Salary,Sponsored,Description
Vendor Master Data Analyst,"Bengaluru, Karnataka",Hexion Inc.,None,Sponsored,The Vendor Master Data Analyst is part of a global team who establishes and follows procedures that maintain the integrity of data for Master Data in SAP. These procedures allow business objectives to be met and to be compliant to (regional) Government regulations and Hexion regulations. The Master Data Analyst role is the key for setting up a good foundation for further execution of the business processes.
Business Analyst,"Mumbai, Maharashtra",MoneyGram,None,Sponsored,"MoneyGram International now requires a Business Analyst in Mumbai to be the liaison among stakeholders in order to elicit, analyze, communicate, and validate requirements for changes to business processes, policies, and possibly information systems. As the Business Analyst you understand and analyze business processes and opportunities in the context of the requirements and recommend solutions that enable the organization to achieve its goals. The Business Analyst must clearly understand project change management and how the role plays a key piece in the change management process. You must also be able to fulfill basic project management responsibilities throughout the project lifecycle.
Primary Responsibilities

Independently initiates, identifies and coordinates the analysis of business needs in project areas.
Interfaces or liaison between business owners/users and development project teams to determine, communicate and validate business requirements.
Supports projects by understanding business needs, opportunities, problems, impacts, risks, and presents and agrees to recommended solutions.
Understands, gathers, and defines requirements of all types, and documents with process flows and diagrams.
Writes detailed business requirements, functional specifications and, when involved in project teams using an iterative development methodology.
Identifies and communicates requirement/scope issues.
Ties the strategic objectives to the project and quickly demonstrates a detailed understanding of the business, and be able to help determine solutions to problems.
Identifies opportunities for increasing business efficiency through improved manual and automated process systems.
Understands business processes and products for assigned business functions and the relationships between those processes and information systems, including the impact of system changes to business processes.
Determines the impact of system change to the business and vice versa.
Builds consensus among stakeholders, often recapping direction and decisions made.
Applies logic to conflict management and issues.
Maintains user confidence and protects operations by keeping information confidential.
Supports a variety of applications, sites, and departments.
Assists in facilitating User Acceptance Testing or derive test strategy in creating and reviewing test cases.
Communicates risks and ensures understanding of these risks.
Provides on-going project management and status reporting at all levels.
Creates and maintains project schedules by developing project plans and functional specifications, estimating time requirements, establishing deadlines, monitoring milestone completion, and tracking all phases of the project lifecycle.
Provides timely reporting of issues that impact project progress, coordinating actions, and resolving conflicts.
Conducts project meetings with project team(s) regularly to review project deliverables and deadlines.
Performs other duties as assigned."
Credit Risk Analytics Cons 2,"Bengaluru, Karnataka",Wells Fargo,None,Sponsored,"Wells Fargo & Company (NYSE: WFC) is a leading global financial services company with $2.0 trillion in assets and offices in over 37 countries. Founded in 1852 and headquartered in San Francisco, Wells Fargo provides asset management, capital raising and advisory, financing, foreign exchange, payments, risk management, and trade finance services to support customers who conduct business in the global economy. At Wells Fargo, we want to satisfy our customers’ financial needs and help them succeed financially. We also value the viewpoints of our team members and encourage them to be their best. Join our diverse and inclusive team where you will feel valued and inspired to contribute your unique skills and experience. We are looking for talented people who will put our customers at the center of everything we do. Help us build a better Wells Fargo. It all begins with outstanding talent. It all begins with you. Learn more at our International Careers website.

Market Job Description
About Wells Fargo Enterprise Global Services
Wells Fargo Enterprise Global Services (WFEGS) enables global talent capabilities for Wells Fargo Bank NA., by supporting over half of Wells Fargo's business lines and staff functions across Technology, Business Services, Risk Services and Knowledge Services. WFEGS operates in Hyderabad, Bengaluru and Chennai in India and in Manila, Philippines. Learn more about WFEGS at our International Careers website. Learn more about EGS at our International Careers website.

Department Overview
The Wells Fargo EGS (WFEGS) IRM Team provides best in class risk management practices to enhance credit and market risk management, executing on key initiatives and processes across products and lines of business (LOBs).

The Credit and PPNR Modeling (CaPM) Team is a unit within Corporate Credit and Market Risk and is responsible for model development and implementation. The Credit and PPNR (Pre-Provision Net Revenue) models are utilized to support the Allowance for Credit Loss (including Current Expected Credit Loss), to estimate risk weighted assets (RWA) in compliance with Basel regulations, and to support the Comprehensive Capital Analysis and Review (CCAR) exercise.

About the Role:
Primary role the credit risk analytics consultant in the Model Implementation and Production (MIP) team is to apply business knowledge and advanced programming skills and analytics to serve as an analyst and consultant to the CaPM Modeling COE supporting model lifecycle; model performance monitoring, performance testing, data analysis, model implementation, model production, delivery of model results, change management, documentation and governance.

Responsibilities:
Support various complex activities related to predictive modeling. Provide analytical support for evaluating, implementing, monitoring and executing credit and PPNR models across consumer and commercial business verticals
Implement, execute and monitor credit ACL, CECL, IFRS9, Basel and CCAR models for Home Lending, Auto, Unsecured (Cards, Loans, Small Business Loans, Other) portfolios and commercial portfolios
Support implementation and monitoring of Balance Sheet Modeling with focus on balance forecasting, loan spread modeling and deposit modeling
Support implementation and monitoring of Fee Income and Expense Modeling with focus on non-interest income and expense related models
Develop dynamic dashboards; analyze key risk parameters to help understand changes in business and model performance
Identify opportunities and deliver process improvements, standardization, rationalization and automations. Enhance and standardize performance analysis, reporting packages and business loss forecast processes
Maintain documentation for implementation and monitoring processes across the team with focus on standardization of controls

Market Skills and Certifications
Essential Qualifications:
Over all experience around 3-6 years in similar role
Bachelor’s degree or higher in a quantitative fields such as applied mathematics, statistics, engineering, finance, economics, econometrics or computer sciences
3+ years of experience in credit risk analytics
3+ years of advanced programming expertise in SAS or Python
Strong technical skills and problem solving skills
Ability to prioritize work, meet deadlines, achieve goals, and work under pressure in a dynamic and complex environment
Excellent verbal, written, and interpersonal communication skills
Ability to develop partnerships and collaborate with other business and functional areas
Knowledge and understanding of issues or change management processes
Experience determining root cause analysis
Flexibility with changing priorities

Desired Qualifications:
Ability to prioritize work, meet deadlines, achieve goals and work under pressure in a dynamic and complex environment
Detail oriented, results driven, and has the ability to navigate in a quickly changing and high demand environment while balancing multiple priorities
Understanding of bank regulatory data sets and other industry data sources
Ability to research and report on a variety of issues using problem solving skills
Ability to interact with integrity and a high level of professionalism with all levels of team members and management
Ability to make timely and independent judgment decisions while working in a fast-paced and results-driven environment
We Value Diversity
At Wells Fargo, we believe in diversity and inclusion in the workplace; accordingly, we welcome applications for employment from all qualified candidates, regardless of race, color, gender, national or ethnic origin, age, disability, religion, sexual orientation, gender identity or any other status protected by applicable law. We comply with all applicable laws in every jurisdiction in which we operate.
Region
APAC"
Business Analyst- Payments,"Pune, Maharashtra",Infosys,None,Sponsored,"Role Designation- Associate Consultant

Responsibilities- *Actively aid the consulting team in different phases of the project including problem definition, effort estimation, diagnosis,solution generation, design and deployment.,* Contribute to unit-level and organizational initiatives.,* Adherence to the,organizational guidelines and processes

Technical and Professional Requirements- Minimum Experience required :3 Years,*Proficient in multiple modules of one package.,*Should have been through at one,lifecycle implementation of the package.,*Should be familiar with business processes in one industry & thorough with,business processes in one functional area.,*Understanding of technical architecture surrounding the package including,integration with different systems & their impact,on the solution.,*Understanding & experience of tailoring of methodologies,to suit customer/project needs.,*An ability to lead small teams at a module or small project level.,*An appreciation of other,technologies available in the market.,*Ability to independently put together proposals and make presentation to,prospects/customers

Educational Requirements: BCA , BE , BSc , MCA , MSc
Service Line: Application Development and Maintenance"
Business Analyst,"Gurgaon, Haryana",Thoughts2Binary Consulting And Solutions,None,Sponsored,"Role:
Software product and project development.
Requirement capturing & documentation (BRD / FRD / Scoping / Wireframing)
Internal progress review and pre UAT testing
Client training and hand over to the client and assist in UAT
Qualifications: Bachelor of Engineering / Technology (Computer Science) or equivalent. Masters in Business Administration would be an added advantage
Expected Work Experience: 1 to 4 years with a minimum of 1 year as a Business Analyst.
Expectations
Assist in client or prospect discussions and understand their business processes with relevant probing and capture requirements.
Map the client’s business needs into the system features being implemented.
Work closely with the technical project team members to track the functional progress and escalate any deviation to the program manager or the architect.
Work closely with the client to ensure no gaps / scope creep comes in from capturing to delivering the project.
Responsible for understanding project requirements, and help in design and develop systems to meet the requirements as discussed with the clients
Work with developers and architects, to ensure bug free and timely delivery of allocated projects.
Knowledge of Agile development methodology and exposure to program management tools such as JIRA and Project planning tools would be an added advantage.
Job Duties
Extremely effective communication skills with an ability to hold a client discussion and manage the interactions independently.
Should have a passion of solving business and real world problems with effective system & solutions
Should be a PASSIONATE about work and delivering quality results.
Strong in problem solving skills.
Job Type: Full-time"
Business Analyst,"Mumbai, Maharashtra",MoneyGram,None,Sponsored,"MoneyGram International now requires a Business Analyst in Mumbai to be the liaison among stakeholders in order to elicit, analyze, communicate, and validate requirements for changes to business processes, policies, and possibly information systems. As the Business Analyst you understand and analyze business processes and opportunities in the context of the requirements and recommend solutions that enable the organization to achieve its goals. The Business Analyst must clearly understand project change management and how the role plays a key piece in the change management process. You must also be able to fulfill basic project management responsibilities throughout the project lifecycle.
Primary Responsibilities

Independently initiates, identifies and coordinates the analysis of business needs in project areas.
Interfaces or liaison between business owners/users and development project teams to determine, communicate and validate business requirements.
Supports projects by understanding business needs, opportunities, problems, impacts, risks, and presents and agrees to recommended solutions.
Understands, gathers, and defines requirements of all types, and documents with process flows and diagrams.
Writes detailed business requirements, functional specifications and, when involved in project teams using an iterative development methodology.
Identifies and communicates requirement/scope issues.
Ties the strategic objectives to the project and quickly demonstrates a detailed understanding of the business, and be able to help determine solutions to problems.
Identifies opportunities for increasing business efficiency through improved manual and automated process systems.
Understands business processes and products for assigned business functions and the relationships between those processes and information systems, including the impact of system changes to business processes.
Determines the impact of system change to the business and vice versa.
Builds consensus among stakeholders, often recapping direction and decisions made.
Applies logic to conflict management and issues.
Maintains user confidence and protects operations by keeping information confidential.
Supports a variety of applications, sites, and departments.
Assists in facilitating User Acceptance Testing or derive test strategy in creating and reviewing test cases.
Communicates risks and ensures understanding of these risks.
Provides on-going project management and status reporting at all levels.
Creates and maintains project schedules by developing project plans and functional specifications, estimating time requirements, establishing deadlines, monitoring milestone completion, and tracking all phases of the project lifecycle.
Provides timely reporting of issues that impact project progress, coordinating actions, and resolving conflicts.
Conducts project meetings with project team(s) regularly to review project deliverables and deadlines.
Performs other duties as assigned."
Position – Research Analyst,"Mumbai, Maharashtra",MRSS India,None,Organic,"Location – Mumbai
Quantitative Researcher with 6 months – 1 year experience in a similar research agency; MBA
Researching a topic
Writing proposal
Briefing interviewers and researchers, If necessary
Liaising with and managing survey staff
Analyzing and interpreting data to identify patterns and solutions
Writing detailed reports and presenting results
Working closely with colleagues on research projects
Must have conducted various type of research such as concept tests, product tests, tracking studies

Send your resume to career@mrssindia.com"
Data Surveillance Analyst,"Thiruvananthapuram, Kerala",PAREXEL International Corporation,None,Organic,"Job Description
Support the development of a robust Data Surveillance Plan, Quality Tolerance Limits and Data Surveillance Applications (where relevant).
Maintenance and close out Act as PAREXELs Data Surveillance Analyst, assess and review available study data to identify data quality trends, outliers, lack of variability, breeches of Quality Tolerance Limits, and other risks to study data quality and overall integrity.
Review relevant data in via the Data Surveillance application, and/or other relevant reports, systems (DDM Application, MyTrials Analytics) and listings, as required to support reviews designated for the Central Data Surveillance Reviewer per the project specific Data Surveillance Plan, including project specific Quality Tolerance Limits.
Document findings from Data Surveillance activities in the DS Findings Form, Issue Tracking system(s) and other as directed.
Review relevant country level information in via the Data Driven Monitoring application, and/or other relevant reports, systems and listings, per the project specific Data Surveillance Plan.
Review the relevant data in the Data Surveillance and/or Data Driven Monitoring application(s) and track the data with respect to the project specific Quality Tolerance Limits.
Initiate creation of project level issues as appropriate relating to the Data Surveillance review findings.
Participate in regular Data Surveillance meetings and communicate findings from Data Surveillance reviews.
Monitor and maintain compliance with ICH-GCP and applicable international and local regulations.
Show commitment and perform consistent high quality work.
Maintain a positive, results orientated work environment, building partnerships and collaborative relationships, communicating with team(s) in an open, balanced, objective manner, modeling the high performance culture values.
Maintain a working knowledge of and ensure compliance with applicable ICH-GCP Guidelines, international and local regulations, PAREXEL SOPs, other PAREXEL / Sponsor training requirements and study specific procedures, plans and training.
Job Qualifications
5 or more years of relevant medical, statistical, clinical or data management work experience recommended
Experience of working within a DDM study, and/or participating in the Data Surveillance process highly recommended.
Experience
5 to 8 years in Surveillance"
Data Researcher I,"Ahmedabad, Gujarat",S&P Global,None,Organic,"Data Researcher I
Location: Ahmedabad

The Team:
As a part of team, you will deliver and maintain accurate, complete and timely data sets while taking into account the business units global interests and needs internally & externally.
As a Data Researcher I, you will support the integrity and comprehensiveness of the data set by utilizing internal & external public research sources such as government & regulatory documents, stock exchanges, industry journals, analyst reports as well as information databases and our internal research tools to collect, summarize, and synthesize relevant information. Hence you will gain exposure to different reports of covered Industries, while having frequent interaction with global analysts to learn the industry dynamics and create a symbiotic work culture.

What’s in it for you?
This position is an excellent stepping stone to understand Industry dynamism, that will allow you to gain a comprehensive understanding of the industry through financial reporting standards, and enable you to learn facets of the assigned industry, and as well as apply this knowledge to your daily responsibilities.
Responsibilities:
Process data (Financial or Non-Financial, depending on the process selected for) and apply it in an accurate manner to the database using technical and financial knowledge
Collection, Standardization and validation of corporate annual, semi-annual or quarterly financial data from companies; published reports.
Deliver on predefined individual and team targets including delivering outcomes with quality and excellence.
Will work within parameters and with supervision to ensure quality and performance to set standards.
Keeps up-to-date in knowledge of content sets. Builds industry knowledge by understanding industry trends and reporting standards
Provides input and ideas for new collection methods and product enhancements related to the covered content sets.
Troubleshoots problems or issues and provide support to the team.
What we look for:
Basic Finance & accounting Knowledge.
The candidate should be willing to work in rotational (including night) shifts. Ability to multi-task and work in a team environment, while following flexible schedule to meet deadlines.
Effective communication skill (written & Verbal) and sound computer skills are the pre requisites for the positions.
Comfortable taking initiative and demonstrating resourcefulness
Strong attention to detail and persistent approach to work
Strong quantitative, analytical and interpretive skills
Basic Qualifications:
Commerce Graduate
Post-Graduation: M.Com / ICWA / PGDM/MBA (Any Stream with Finance / Accountancy as Major subject). We can consider a science graduate candidate who is pursuing Post Graduation in Finance Stream.
Well versed with Internet searching and Microsoft Office
Ability to prioritize, multi-task, and deliver with regard to fast deadlines
An inquisitive and investigative nature.
A Positive attitude, strong interest in research, flair for writing and an eye for detail.
Ability to interact with many levels and to face and deal with issues in a mature and professional manner

Minimum and Preferred Experience:
0-3 years of experience
S&P Global Market Intelligence

At S&P Global Market Intelligence, we know that not all information is important—some of it is vital. Accurate, deep and insightful. We integrate financial and industry data, research and news into tools that help track performance, generate alpha, identify investment ideas, understand competitive and industry dynamics, perform valuation and assess credit risk. Investment professionals, government agencies, corporations and universities globally can gain the intelligence essential to making business and financial decisions with conviction.

S&P Global Market Intelligence is a division of S&P Global (NYSE: SPGI), which provides essential intelligence for individuals, companies and governments to make decisions with confidence. For more information, visit www.spglobal.com/marketintelligence."
Business Analyst Fresher,"Noida, Uttar Pradesh",Rakvin Technologies Pvt Ltd,None,Organic,"Responsibilities and Duties
Need to contact clients of overseas.
Generating business leads through various online portals and Cold Calling.
Getting business via client interaction, requirement gathering, online bidding, and initial requirement analysis and communicating the requirement to a development team
Regular follow up with new and existing customers on the Progress of the Submittals made.
Demonstrate initiatives for refinement & strengthening of an existing product.
Build Strong relationships, long-term relationships with new and existing customers.
Proactively assesses, clarifies, and validates client needs on an ongoing basis.
Job Type: Full-time
Experience:
work: 1 year (Preferred)
Language:
english (Preferred)"
Research Executive,"Pune, Maharashtra",Multi-Act,None,Organic,"Location: Pune
Job Description:
The position of a ‘Research Executive’ in Multi-Act encompasses the role of providing important data and support to the Research Analysts at Multi-Act.
Responsibilities:
Updating quarterly financial and operating data from company’s earnings release and investor presentations in time bound manner.
Updating financial models based on annual report numbers in time bound manner.
Preparing company/client report in form of PPT’s, Word documents, Excel, etc.
Creating excel based data models.
Generating reports from Excel and MARKAS (Internal Database application)
Educational Qualifications:
CA Part 1, B.com/ M.Com, MBA – Finance.
Required Skills:
Good understanding of accounting and financial terms
Basic understanding of financial markets
Good communication
Good command over MS office
High degree of Professional code of conduct is expected
Ability to manage multiple requirements in a fast-paced, dynamic environment
Detail oriented with a high degree of accuracy
Team player, Courteous and helpful attitude.
High degree of integrity with sense of maintaining confidentiality of important files/data.
Minimum Work Experience:
1-4 year of experience
Experience in sell side research firms, credit rating, KPO would be given preference"
Business Analyst,"Dwarka, Delhi, Delhi",Sunshine Placement Services,"₹17,000 - ₹20,000 a month",Organic,"Job Summary
Required: -
Business Analyst
Location: Dwarka
Qualification- Btech/ MCA
Salary: 17-20 k
Should have excellent communication skills.
Should be smart and presentable.
*Freshers are preferred.
Job Type: Full-time
Salary: ₹17,000.00 to ₹20,000.00 /month
Language:
English (Preferred)"
Data Analyst,"Noida, Uttar Pradesh",Tradesocio,None,Organic,"Description
Track industry matrics and suggest changes
Enable business intelligence, campaign management infrastructure
Application of Data Science in Financial Market
Interpreting data, analyzing results using statistical techniques
Skills
SQL
Data visualization
Experience in Financial Market
Critical Thinking
Atleast one Big Data DBA
Statistics & Quantitative Analysis
Relevant experience
5 – 7 years
Qualifications
MCA/B.Tech"
Analyst - Market Research,"Thiruvananthapuram, Kerala",Novartis India,None,Organic,"Job Description:
Provide analytics support to Novartis internal customers (CPOs & Regional marketing and sales teams) on various low-medium complexity analytical reports.
Support and facilitate data enabled decision making for Novartis internal customers by providing and communicating qualitative and quantitative analytics.
Support GBS-GCO business in building practice by involving in various initiatives like knowledge sharing, on-boarding and training support, support team lead in all business related tasks / activities, building process documentation and knowledge repositories
Minimum requirements:
MBA with Graduate / Post Graduate in Medicine (MD/MBBS/BDS) Pharmacy / Life Sciences Fluency in English is prerequisite, while knowledge of other in-scope country languages would be an advantage - Experience (2-3 years) in business analytics in a market research firm or pharmaceutical company or Pharma KPO - Should have an understanding of Pharmaceutical business including its regulatory environment - Strong analytical thinking with problem solving approach - Should have worked in an international company with exposure to working in cross-cultural environment - Should be customer service oriented - Strong and proactive business results-focus, and proven ability to provide insights that increase productivity"
BUSINESS ANALYST : BA,"Mumbai, Maharashtra",C2L Biz,None,Organic,"We are looking out for Business Analysts who are technically sound with good communication skills and a close fit to the job description below:
Primary (Essential) Technical Skills desired:
Skilled in requirement gathering and articulating
Should have knowledge creating Requirement documents and Functional Test case documents
Executing Functional testing and reporting defects
Taking responsibility of the solution to be delivered to the customers using our product offering, from the requirement confirmation stage up to the final customer acceptance stage
Carry out customer business requirement analysis using Requirement Workshops, Conference Room Pilots
Conceptualize the solution using our product offering to meet the requirements of the customer
Discuss, present to customer scenarios to the customer of solutions to meet the requirements of the customer. Get customer to agree on a chosen scenario
Lead the development team to build the proposed solution using the available product offering
Lead the engagement team to get the final solution tested and approved
Soft / Behavioral Skills:
Analytical skills to carry out sessions with the customer personnel to think through proposed solution
Ability to conceptualize
Good written and oral communication
Ability to interact with the senior management of the customer
Ability to lead a team of development members
Overall management skills to ensure the customer relationships remain under control
Confident, Responsible and High Initiative Driven
Strong in problem solving and quick in decision making
Educational Qualification:
MBA / MMS / PGDBA (mandatory first class throughout in academics)
Experience:
2 to 5 years
Job Location:
Mumbai / Pune (May get posted at client site across the world during the period of assignment. The job may involve travel.)
Apply Now
Upload your Resume*"
Market Research Analyst,"Hyderabad, Telangana",Ray Business Technologies,None,Organic,"Using web tools to track site traffic, rankings, and ultimately sales.
Identifying and implementing strategies for increasing site traffic through organic search listings without being blacklisted
Researching and resolving HTML code and content, link architecture and navigation issues
Assisting in layout of web pages when required
Continually monitoring organic search rankings to increase traffic and sales
Analyzing website strategies and translating qualitative or anecdotal data into recommendations and tactics for revising the strategies
Creating and reviewing regular sales reports for various online sites and promotions
Researching keywords using Google, Overture, WordTracker and internal tool
Excellent verbal and written communication skills
Self-directed when confronted with support issues
Ability to manage details, overall flexibility and efficient work habits
Apply Online or Mail your CVs to careers@raybiztech.com"
Vendor Master Data Analyst,"Bengaluru, Karnataka",Hexion Inc.,None,Sponsored,The Vendor Master Data Analyst is part of a global team who establishes and follows procedures that maintain the integrity of data for Master Data in SAP. These procedures allow business objectives to be met and to be compliant to (regional) Government regulations and Hexion regulations. The Master Data Analyst role is the key for setting up a good foundation for further execution of the business processes.
Analyst Quality Programs,"Bengaluru, Karnataka",TARGET,None,Sponsored,"Description:
PRIMARY FUNCTION
Ensures a high level of quality service for guests and business partners by owning the assigned quality processes and projects related to Quality Support applications. Create and maintain new capabilities, assist TI quality team and other partners in obtaining data relevant to applicable strategies, and work to ensure stable, reliable, consistent tools and data sources.
PRINCIPAL DUTIES AND RESPONSIBILITIES
Responsible for the planning & execution of projects/workload by building, tuning, maintaining all interaction analytics categories within applicable tools.
Handle reporting, calibrations, data collection & other interactions with Target India & MPLS partners.
Own & Lead efforts to analyze data and provide recommendations to support TI Managers and Quality Support Specialists by listening to calls, analyzing transactions & other non-call data. By compiling information and reporting from quality tools, support the execution of targeted quality projects, contact center agent performance, contact center guest experience (Net promoter score), compliance discrepancies etc.…
Act as a subject matter expert for the related work stream, lead projects and other initiatives assigned as a POC, adhering to all POC responsibilities. Support other work streams as required.
Collaborates effectively within the Quality team (TI & MPLS) to clearly define objectives, requirements, timelines, analysis requirement and success measures of projects/initiatives of related work-stream.
Measure performance (Accuracy, Timelines, POC responsibilities etc.) through tracking feedback from auditors and partners as a POC on all assigned projects and call out challenges on a timely manner to ensure smooth experience for Partners and Auditors.
Train & share knowledge as required – create training plans, training documents, share feedback on trainee progress & manage their performance through the ramp period.
Interact with TI POC’s, QSS and TI Managers to identify, define and measure the impact of work/data capture completed by the auditors.
Maintain track record of performance, impact and feedback received for POC’s/responsible Level3’s on all projects/initiatives and call out trends to TI Managers.
Own, publish and present end to end of critical reviews & reports, dashboards of processes as applicable to the relevant stakeholders. Create & maintain documentation on the processes supported to iron out any discrepancies & have clear guidelines for future support.
Perform additional responsibilities as assigned
Work towards the Team deliverables in Target India. Contribute to the overall productivity and accuracy as per standards defined in the team
Drive the different initiatives in Target India with enthusiasm and in a fast, fun and friendly way.
Support project and department leaders to identify, analyze and evaluate business/Team issues.
Make recommendations for process improvement and participates in implementation of new initiatives.
Flexibility to work outside normal business hours as required
REPORTING/WORKING RELATIONSHIPS
Reports to: TI Sr. Manager
Working relationships with Quality Business Consultants and FRS business areas as need, including Business Systems, Global Operations, and contact center leader
JOB REQUIREMENTS
MINIMUM REQUIREMENTS:
3 years of relevant experience in contact center (listening to calls, managing reports etc.)
3 years Bachelor’s Degree
Excellent communication and organizational skills
Strong problem solving, critical thinking and decision making skills,
Data Mining, Ability to identify data trends
Strong Team player
Root cause Analysis and concepts of yellow belt, Lean
Project management skills & Presentation skills
Reporting and analytical skills
High MS office & VBA knowledge on Excel
DESIRED REQUIREMENTS
Speech analytics capabilities

Qualifications:"
Siebel Business Analyst,"Bengaluru, Karnataka",Infosys,None,Sponsored,"Role Designation- Consultant

Responsibilities- • Get to the heart of customer issues, diagnose problem areas, design innovative solutions and facilitate deployment resulting in client delight.,• Lead small projects.,• Contribute to unit-level and organizational initiatives.,• Adherence to the organizational guidelines and processes.

Technical and Professional Requirements- • Candidates should have a minimum of 5 years of experience.,• Should have end to end functional knowledge of Telecom Domain.,• Should have handled solution definition/ fitment for a small sized project with a medium complexity.,• Should be able to build a custom Function Module with medium complexity program logic.,• Should have extensive experience in requirement analysis & design, development and testing of Business Applications.,• Should have thorough understanding of business needs of the product owners and should be able to shape them into requirements and deliver them by implementing via IT applications.,• Should be actively involved in requirement gathering workshops with clients.,• Location of posting would be as per business requirements.

Educational Requirements: BTech , MCA , MSc , BCA , BSc , MTech
Service Line: Enterprise Package Application Services"
Credit Risk Analytics Cons 3,"Bengaluru, Karnataka",Wells Fargo,None,Sponsored,"Wells Fargo & Company (NYSE: WFC) is a leading global financial services company with $2.0 trillion in assets and offices in over 37 countries. Founded in 1852 and headquartered in San Francisco, Wells Fargo provides asset management, capital raising and advisory, financing, foreign exchange, payments, risk management, and trade finance services to support customers who conduct business in the global economy. At Wells Fargo, we want to satisfy our customers’ financial needs and help them succeed financially. We also value the viewpoints of our team members and encourage them to be their best. Join our diverse and inclusive team where you will feel valued and inspired to contribute your unique skills and experience. We are looking for talented people who will put our customers at the center of everything we do. Help us build a better Wells Fargo. It all begins with outstanding talent. It all begins with you. Learn more at our International Careers website.

Market Job Description
About Wells Fargo Enterprise Global Services
Wells Fargo Enterprise Global Services (WFEGS) enables global talent capabilities for Wells Fargo Bank NA., by supporting over half of Wells Fargo's business lines and staff functions across Technology, Business Services, Risk Services and Knowledge Services. WFEGS operates in Hyderabad, Bengaluru and Chennai in India and in Manila, Philippines. Learn more about WFEGS at our International Careers website International Careers website.

Department Overview
The Wells Fargo EGS (WFEGS) IRM Team provides best in class risk management practices to enhance credit and market risk management, executing on key initiatives and processes across products and lines of business (LOBs).

The Credit and PPNR Modeling (CaPM) Team is a unit within Corporate Credit and Market Risk and is responsible for model development and implementation. The Credit and PPNR (Pre-Provision Net Revenue) models are utilized to support the Allowance for Credit Loss (including Current Expected Credit Loss), to estimate risk weighted assets (RWA) in compliance with Basel regulations, and to support the Comprehensive Capital Analysis and Review (CCAR) exercise.

About the Role:
Primary role the credit risk analytics consultant in the Model Implementation and Production (MIP) team is to apply business knowledge and advanced programming skills and analytics to serve as a subject matter expert, analyst, advisor and consultant to the CaPM Modeling COE supporting model lifecycle; model performance monitoring, performance testing, data analysis, model implementation, model production, delivery of model results, change management, documentation and governance.

Responsibilities:
Perform various complex activities related to predictive modeling. Provide analytical support for evaluating, implementing, monitoring and executing credit and PPNR models across consumer and commercial business verticals
Implement, execute and monitor credit ACL, CECL, IFRS9, Basel and CCAR models for Home Lending, Auto, Unsecured (Cards, Loans, Small Business Loans, Other) portfolios and commercial portfolios
Support implementation and monitoring of Balance Sheet Modeling with focus on balance forecasting, loan spread modeling and deposit modeling
Support implementation and monitoring of Fee Income and Expense Modeling with focus on non-interest income and expense related models
Develop dynamic dashboards; analyze key risk parameters to help understand changes in business and model performance
Identify opportunities and deliver process improvements, standardization, rationalization and automations. Enhance and standardize performance analysis, reporting packages and business loss forecast processes
Maintain documentation for implementation and monitoring processes across the team with focus on standardization of controls

Essential Qualifications:
Over all experience around 6-8 years in similar role
Bachelor’s degree or higher in a quantitative fields such as applied mathematics, statistics, engineering, finance, economics, econometrics or computer sciences
5+ years of experience in credit risk analytics
5+ years of advanced programming expertise in SAS or Python
Strong technical skills and problem solving skills
Strong project management skills with ability to prioritize work, meet deadlines, achieve goals, and work under pressure in a dynamic and complex environment
Excellent verbal, written, and interpersonal communication skills
Strong ability to develop partnerships and collaborate with other business and functional areas
Knowledge and understanding of issues or change management processes
Experience determining root cause analysis
Flexibility with changing priorities

Market Skills and Certifications
Essential Qualifications:
Over all experience around 6-8 years in similar role
Bachelor’s degree or higher in a quantitative fields such as applied mathematics, statistics, engineering, finance, economics, econometrics or computer sciences
5+ years of experience in credit risk analytics
5+ years of advanced programming expertise in SAS or Python
Strong technical skills and problem solving skills
Strong project management skills with ability to prioritize work, meet deadlines, achieve goals, and work under pressure in a dynamic and complex environment
Excellent verbal, written, and interpersonal communication skills
Strong ability to develop partnerships and collaborate with other business and functional areas
Knowledge and understanding of issues or change management processes
Experience determining root cause analysis
Flexibility with changing priorities

Desired Qualifications:
Ability to prioritize work, meet deadlines, achieve goals and work under pressure in a dynamic and complex environment
Detail oriented, results driven, and has the ability to navigate in a quickly changing and high demand environment while balancing multiple priorities
Understanding of bank regulatory data sets and other industry data sources
Ability to research and report on a variety of issues using problem solving skills
Ability to interact with integrity and a high level of professionalism with all levels of team members and management
Ability to make timely and independent judgment decisions while working in a fast-paced and results-driven environment
We Value Diversity
At Wells Fargo, we believe in diversity and inclusion in the workplace; accordingly, we welcome applications for employment from all qualified candidates, regardless of race, color, gender, national or ethnic origin, age, disability, religion, sexual orientation, gender identity or any other status protected by applicable law. We comply with all applicable laws in every jurisdiction in which we operate.
Region
APAC"
